SourceFile	ExifToolVersion	FileName	Directory	FileSize	FileModifyDate	FileAccessDate	FileInodeChangeDate	FilePermissions	FileType	FileTypeExtension	MIMEType	ExifByteOrder	Make	Model	Orientation	Software	SubfileType	ImageWidth	ImageHeight	BitsPerSample	Compression	PhotometricInterpretation	SamplesPerPixel	PlanarConfiguration	CFARepeatPatternDim	CFAPattern2	BlackLevelRepeatDim	BlackLevel	WhiteLevel	StripOffsets	StripByteCounts	ExposureTime	ISO	DateTimeOriginal	DNGVersion	DNGBackwardVersion	UniqueCameraModel	ColorMatrix1	AsShotNeutral	CalibrationIlluminant1	CFAPattern	ImageSize	Megapixels	ShutterSpeed
Characterisation/Data/rep/repetitionInTIme/measurement33.dng	11.88	measurement33.dng	Characterisation/Data/rep/repetitionInTIme	10137304	2023:10:09 15:33:09-03:00	2024:07:22 15:42:58-03:00	2024:07:22 15:53:53-03:00	755	DNG	DNG	image/x-adobe-dng	II	Raspberry Pi	/base/soc/i2c0mux/i2c@1/ov5647@36	1	libcamera-still	0	2592	1944	16	1	32803	1	1	2 2	1 2 0 1	2 2	16 16 16 16	1023	0	0	0.01998900063	100	2022:10:13 10:43:00	1 1 0 0	1 0 0 0	/base/soc/i2c0mux/i2c@1/ov5647@36	1.533960104 -0.3398919702 -0.1084541157 -0.286455512 1.178185821 0.08640078455 -0.0935889408 0.3772353232 0.6536518335	1 1 1	21	2 2 1 2 0 1	2592 1944	5.038848	0.01998900063
Characterisation/Data/rep/repetitionInTIme/measurement34.dng	11.88	measurement34.dng	Characterisation/Data/rep/repetitionInTIme	10137304	2023:10:09 15:33:09-03:00	2024:07:22 15:42:58-03:00	2024:07:22 15:53:53-03:00	755	DNG	DNG	image/x-adobe-dng	II	Raspberry Pi	/base/soc/i2c0mux/i2c@1/ov5647@36	1	libcamera-still	0	2592	1944	16	1	32803	1	1	2 2	1 2 0 1	2 2	16 16 16 16	1023	0	0	0.01998900063	100	2022:10:13 10:57:12	1 1 0 0	1 0 0 0	/base/soc/i2c0mux/i2c@1/ov5647@36	1.533960104 -0.3398919702 -0.1084541157 -0.286455512 1.178185821 0.08640078455 -0.0935889408 0.3772353232 0.6536518335	1 1 1	21	2 2 1 2 0 1	2592 1944	5.038848	0.01998900063
Characterisation/Data/rep/repetitionInTIme/measurement35.dng	11.88	measurement35.dng	Characterisation/Data/rep/repetitionInTIme	10137304	2023:10:09 15:33:09-03:00	2024:07:22 15:42:59-03:00	2024:07:22 15:53:53-03:00	755	DNG	DNG	image/x-adobe-dng	II	Raspberry Pi	/base/soc/i2c0mux/i2c@1/ov5647@36	1	libcamera-still	0	2592	1944	16	1	32803	1	1	2 2	1 2 0 1	2 2	16 16 16 16	1023	0	0	0.01998900063	100	2022:10:13 10:58:18	1 1 0 0	1 0 0 0	/base/soc/i2c0mux/i2c@1/ov5647@36	1.533960104 -0.3398919702 -0.1084541157 -0.286455512 1.178185821 0.08640078455 -0.0935889408 0.3772353232 0.6536518335	1 1 1	21	2 2 1 2 0 1	2592 1944	5.038848	0.01998900063
Characterisation/Data/rep/repetitionInTIme/measurement36.dng	11.88	measurement36.dng	Characterisation/Data/rep/repetitionInTIme	10137304	2023:10:09 15:33:09-03:00	2024:07:22 15:42:59-03:00	2024:07:22 15:53:53-03:00	755	DNG	DNG	image/x-adobe-dng	II	Raspberry Pi	/base/soc/i2c0mux/i2c@1/ov5647@36	1	libcamera-still	0	2592	1944	16	1	32803	1	1	2 2	1 2 0 1	2 2	16 16 16 16	1023	0	0	0.01998900063	100	2022:10:13 10:59:22	1 1 0 0	1 0 0 0	/base/soc/i2c0mux/i2c@1/ov5647@36	1.533960104 -0.3398919702 -0.1084541157 -0.286455512 1.178185821 0.08640078455 -0.0935889408 0.3772353232 0.6536518335	1 1 1	21	2 2 1 2 0 1	2592 1944	5.038848	0.01998900063
Characterisation/Data/rep/repetitionInTIme/measurement37.dng	11.88	measurement37.dng	Characterisation/Data/rep/repetitionInTIme	10137304	2023:10:09 15:33:09-03:00	2024:07:22 15:42:59-03:00	2024:07:22 15:53:53-03:00	755	DNG	DNG	image/x-adobe-dng	II	Raspberry Pi	/base/soc/i2c0mux/i2c@1/ov5647@36	1	libcamera-still	0	2592	1944	16	1	32803	1	1	2 2	1 2 0 1	2 2	16 16 16 16	1023	0	0	0.01998900063	100	2022:10:13 11:00:26	1 1 0 0	1 0 0 0	/base/soc/i2c0mux/i2c@1/ov5647@36	1.533960104 -0.3398919702 -0.1084541157 -0.286455512 1.178185821 0.08640078455 -0.0935889408 0.3772353232 0.6536518335	1 1 1	21	2 2 1 2 0 1	2592 1944	5.038848	0.01998900063
Characterisation/Data/rep/repetitionInTIme/measurement38.dng	11.88	measurement38.dng	Characterisation/Data/rep/repetitionInTIme	10137304	2023:10:09 15:33:09-03:00	2024:07:22 15:43:00-03:00	2024:07:22 15:53:53-03:00	755	DNG	DNG	image/x-adobe-dng	II	Raspberry Pi	/base/soc/i2c0mux/i2c@1/ov5647@36	1	libcamera-still	0	2592	1944	16	1	32803	1	1	2 2	1 2 0 1	2 2	16 16 16 16	1023	0	0	0.01998900063	100	2022:10:13 11:01:31	1 1 0 0	1 0 0 0	/base/soc/i2c0mux/i2c@1/ov5647@36	1.533960104 -0.3398919702 -0.1084541157 -0.286455512 1.178185821 0.08640078455 -0.0935889408 0.3772353232 0.6536518335	1 1 1	21	2 2 1 2 0 1	2592 1944	5.038848	0.01998900063
Characterisation/Data/rep/repetitionInTIme/measurement39.dng	11.88	measurement39.dng	Characterisation/Data/rep/repetitionInTIme	10137304	2023:10:09 15:33:09-03:00	2024:07:22 15:43:00-03:00	2024:07:22 15:53:53-03:00	755	DNG	DNG	image/x-adobe-dng	II	Raspberry Pi	/base/soc/i2c0mux/i2c@1/ov5647@36	1	libcamera-still	0	2592	1944	16	1	32803	1	1	2 2	1 2 0 1	2 2	16 16 16 16	1023	0	0	0.01998900063	100	2022:10:13 11:02:35	1 1 0 0	1 0 0 0	/base/soc/i2c0mux/i2c@1/ov5647@36	1.533960104 -0.3398919702 -0.1084541157 -0.286455512 1.178185821 0.08640078455 -0.0935889408 0.3772353232 0.6536518335	1 1 1	21	2 2 1 2 0 1	2592 1944	5.038848	0.01998900063
Characterisation/Data/rep/repetitionInTIme/measurement4.dng	11.88	measurement4.dng	Characterisation/Data/rep/repetitionInTIme	10137304	2023:10:09 15:33:06-03:00	2024:07:22 15:42:48-03:00	2024:07:22 15:53:53-03:00	755	DNG	DNG	image/x-adobe-dng	II	Raspberry Pi	/base/soc/i2c0mux/i2c@1/ov5647@36	1	libcamera-still	0	2592	1944	16	1	32803	1	1	2 2	1 2 0 1	2 2	16 16 16 16	1023	0	0	0.01998900063	100	2022:10:13 10:11:47	1 1 0 0	1 0 0 0	/base/soc/i2c0mux/i2c@1/ov5647@36	1.533960104 -0.3398919702 -0.1084541157 -0.286455512 1.178185821 0.08640078455 -0.0935889408 0.3772353232 0.6536518335	1 1 1	21	2 2 1 2 0 1	2592 1944	5.038848	0.01998900063
Characterisation/Data/rep/repetitionInTIme/measurement40.dng	11.88	measurement40.dng	Characterisation/Data/rep/repetitionInTIme	10137304	2023:10:09 15:33:09-03:00	2024:07:22 15:43:00-03:00	2024:07:22 15:53:53-03:00	755	DNG	DNG	image/x-adobe-dng	II	Raspberry Pi	/base/soc/i2c0mux/i2c@1/ov5647@36	1	libcamera-still	0	2592	1944	16	1	32803	1	1	2 2	1 2 0 1	2 2	16 16 16 16	1023	0	0	0.01998900063	100	2022:10:13 11:03:39	1 1 0 0	1 0 0 0	/base/soc/i2c0mux/i2c@1/ov5647@36	1.533960104 -0.3398919702 -0.1084541157 -0.286455512 1.178185821 0.08640078455 -0.0935889408 0.3772353232 0.6536518335	1 1 1	21	2 2 1 2 0 1	2592 1944	5.038848	0.01998900063
Characterisation/Data/rep/repetitionInTIme/measurement41.dng	11.88	measurement41.dng	Characterisation/Data/rep/repetitionInTIme	10137304	2023:10:09 15:33:09-03:00	2024:07:22 15:43:01-03:00	2024:07:22 15:53:53-03:00	755	DNG	DNG	image/x-adobe-dng	II	Raspberry Pi	/base/soc/i2c0mux/i2c@1/ov5647@36	1	libcamera-still	0	2592	1944	16	1	32803	1	1	2 2	1 2 0 1	2 2	16 16 16 16	1023	0	0	0.01998900063	100	2022:10:13 11:04:43	1 1 0 0	1 0 0 0	/base/soc/i2c0mux/i2c@1/ov5647@36	1.533960104 -0.3398919702 -0.1084541157 -0.286455512 1.178185821 0.08640078455 -0.0935889408 0.3772353232 0.6536518335	1 1 1	21	2 2 1 2 0 1	2592 1944	5.038848	0.01998900063
